Gmt time;Open;High;Low;Close;Volume
2024-01-09 00:00:00;1.09496;1.09535;1.09485;1.09503;55
2024-01-09 00:15:00;1.095;1.09517;1.09485;1.09505;178
2024-01-09 00:30:00;1.09505;1.09523;1.09499;1.09503;181
2024-01-09 00:45:00;1.09503;1.09547;1.09493;1.09494;269
2024-01-09 01:00:00;1.09503;1.09518;1.09494;1.09513;189
2024-01-09 01:15:00;1.09513;1.09524;1.09509;1.09517;190
2024-01-09 01:30:00;1.0952;1.0952;1.09503;1.09513;172
2024-01-09 01:45:00;1.09513;1.09513;1.09495;1.09499;150
2024-01-09 02:00:00;1.09499;1.09568;1.09494;1.09566;418
2024-01-09 02:15:00;1.09565;1.09576;1.09547;1.09562;474
2024-01-09 02:30:00;1.09562;1.09593;1.09562;1.09579;368
2024-01-09 02:45:00;1.09578;1.0958;1.0954;1.0955300000000001;292
2024-01-09 03:00:00;1.09552;1.09579;1.09533;1.09533;373
2024-01-09 03:15:00;1.09533;1.09549;1.09523;1.09543;473
2024-01-09 03:30:00;1.09543;1.09551;1.09515;1.09526;651
2024-01-09 03:45:00;1.09528;1.09618;1.09526;1.09615;574
2024-01-09 04:00:00;1.09616;1.09635;1.09609;1.09615;471
2024-01-09 04:15:00;1.09615;1.09646;1.0961;1.09618;301
2024-01-09 04:30:00;1.09618;1.09641;1.09607;1.09634;286
2024-01-09 04:45:00;1.09634;1.09648;1.09617;1.09629;377
2024-01-09 05:00:00;1.09629;1.09645;1.0961400000000001;1.09633;290
2024-01-09 05:15:00;1.09633;1.09662;1.09628;1.09632;276
2024-01-09 05:30:00;1.09632;1.09653;1.0962;1.09642;472
2024-01-09 05:45:00;1.09642;1.09649;1.09609;1.09628;277
2024-01-09 06:00:00;1.09629;1.09631;1.09596;1.09599;270
2024-01-09 06:15:00;1.09599;1.09604;1.09536;1.09539;237
2024-01-09 06:30:00;1.09539;1.09566;1.09538;1.09551;211
2024-01-09 06:45:00;1.09551;1.0959;1.09548;1.09562;248
2024-01-09 07:00:00;1.09562;1.09563;1.0954;1.09543;201
2024-01-09 07:15:00;1.09543;1.09552;1.09489;1.09496;325
2024-01-09 07:30:00;1.09496;1.09517;1.09482;1.09485;267
2024-01-09 07:45:00;1.09485;1.09503;1.09481;1.09498;372
2024-01-09 08:00:00;1.09498;1.09532;1.09482;1.09523;418
2024-01-09 08:15:00;1.09523;1.0955;1.0951;1.09515;390
2024-01-09 08:30:00;1.09514;1.09528;1.09497;1.09525;484
2024-01-09 08:45:00;1.09525;1.09529;1.09487;1.09501;442
2024-01-09 09:00:00;1.095;1.09544;1.09461;1.09535;855
2024-01-09 09:15:00;1.09536;1.09594;1.0953;1.09584;786
2024-01-09 09:30:00;1.09584;1.0963;1.09581;1.09599;786
2024-01-09 09:45:00;1.09596;1.09605;1.09554;1.09567;775
2024-01-09 10:00:00;1.09566;1.09566;1.09428;1.09428;1128
2024-01-09 10:15:00;1.09428;1.0944;1.0939;1.09406;847
2024-01-09 10:30:00;1.09406;1.09462;1.09406;1.09455;1013
2024-01-09 10:45:00;1.09455;1.09518;1.09454;1.09499;737
2024-01-09 11:00:00;1.09499;1.09506;1.09381;1.09384;975
2024-01-09 11:15:00;1.09384;1.09433;1.09382;1.09407;1146
2024-01-09 11:30:00;1.09407;1.09452;1.09391;1.09416;870
2024-01-09 11:45:00;1.09416;1.09442;1.09405;1.09438;738
2024-01-09 12:00:00;1.09444;1.09458;1.0936;1.09367;756
2024-01-09 12:15:00;1.09367;1.09482;1.09366;1.09463;869
2024-01-09 12:30:00;1.09462;1.09473;1.09408;1.0941;909
2024-01-09 12:45:00;1.0941;1.09418;1.09326;1.09353;644
2024-01-09 13:00:00;1.09353;1.09359;1.09304;1.09308;752
2024-01-09 13:15:00;1.09308;1.09349;1.09305;1.09346;666
2024-01-09 13:30:00;1.09346;1.09347;1.09289;1.09296;577
2024-01-09 13:45:00;1.09295;1.09323;1.09291;1.09315;631
2024-01-09 14:00:00;1.09315;1.09337;1.09289;1.09324;691
2024-01-09 14:15:00;1.09324;1.09416;1.0932;1.09395;752
2024-01-09 14:30:00;1.09397;1.09403;1.09291;1.09326;923
2024-01-09 14:45:00;1.09325;1.09417;1.09321;1.09406;1019
2024-01-09 15:00:00;1.09407;1.09469;1.09363;1.09459;1055
2024-01-09 15:15:00;1.09459;1.09467;1.0933;1.09358;1058
2024-01-09 15:30:00;1.0936;1.09458;1.09337;1.09391;1554
2024-01-09 15:45:00;1.09391;1.09468;1.09362;1.09461;1469
2024-01-09 16:00:00;1.0946;1.09475;1.09381;1.09426;1463
2024-01-09 16:15:00;1.09425;1.09457;1.09391;1.09426;1261
2024-01-09 16:30:00;1.09426;1.09513;1.09426;1.09432;1749
2024-01-09 16:45:00;1.09432;1.09466;1.094;1.09456;1543
2024-01-09 17:00:00;1.09459;1.09468;1.09389;1.09415;1491
2024-01-09 17:15:00;1.09416;1.09449;1.09352;1.0937000000000001;1248
2024-01-09 17:30:00;1.09371;1.09374;1.09287;1.09287;1481
2024-01-09 17:45:00;1.09285;1.0929;1.09177;1.09179;1776
2024-01-09 18:00:00;1.09178;1.09207;1.09106;1.09164;1322
2024-01-09 18:15:00;1.09164;1.09282;1.09157;1.09262;970
2024-01-09 18:30:00;1.09261;1.09299;1.09228;1.09236;838
2024-01-09 18:45:00;1.09235;1.09352;1.09232;1.09344;810
